logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant
0.38593791498154	24.3691955240939	3.89351724200563	0.000847539425197671	0.00412145107016324	-1.21641137979594	H0Y993;A0A494C028;P35659;B4DFG0;D6RDA2;H0Y8X0	3	3.87914185923046	0.000710558307507691	0.00342967499910891	DEK	FALSE
0.413768473257768	25.5755492916969	3.758473124558	0.00116801176971049	0.00523591482973669	-1.53110640375177	P62269	4	3.87563787507118	0.00071686405631039	0.00345156767853151	RPS18	FALSE
-0.17276627495972	27.1557964576602	-3.18980388736821	0.00443635644772906	0.0150450349096899	-2.82775227154215	P78371;F5GWF6;F8VQ14	20	-3.87133816515766	0.000724677240110113	0.00347965304815088	CCT2	FALSE
0.402422212747979	29.1721715607459	3.70105106894121	0.00133827672577869	0.00576079385268974	-1.66431648943707	H0YD13;P16070;H0Y2P0;H0YE40;H0YDW7;H0YCV9;H0Y5E4	5	3.87046941718275	0.000726266046460209	0.00347965304815088	CD44	FALSE
0.378717483500736	26.0052460225364	4.06954389809001	0.000557410806698749	0.00290628629161112	-0.803828143106101	P53597;A0A494C0D1	2	3.86379691987248	0.000738584061607877	0.00352999735327294	SUCLG1	FALSE
0.267824309074658	24.710507270366	3.83314718675468	0.000978301303725396	0.00465289644454762	-1.35731967607175	H7BY10;K7EJV9;K7ERT8;A8MUS3;P62750;K7EMA7	5	3.86225890609311	0.000741452453769223	0.00353504226124691	RPL23A	FALSE
0.261553461683047	27.155532674101	3.73297945800244	0.00124078363373588	0.00546168868123019	-1.59029597916702	P84077;P61204;F5H423;F5H0C7;C9J1Z8	6	3.85864456137286	0.000748236499983041	0.00355868579260227	ARF1;ARF3;ARF5	FALSE
0.240148731731765	25.3349415497202	4.48997653689003	0.000204750941970951	0.00132206734054091	0.187712152597773	P00403	3	3.85737666018458	0.000750630791435578	0.00356138696666515	MT-CO2	FALSE
0.244306364892537	23.1715123379524	4.50267637358265	0.000198659123543483	0.00129128430303264	0.217718135711976	Q9ULC3	1	3.85522177505812	0.000754717391878147	0.00357208474311259	RAB23	FALSE
-0.857297699536538	24.6451082220467	-3.63577095548805	0.0015617711462688	0.00656347787763829	-1.8152559278296	Q8NI22;H7BZ18;A0A3B3IU18	1	-3.851424823152	0.000761971498591401	0.00359768625242913	MCFD2	FALSE
0.511785343313271	22.6807837294553	3.81071524604668	0.0010318309584649	0.00482510879857689	-1.40958682474891	Q14573	2	3.8451583208107	0.000774094285285861	0.00364574926909674	ITPR3	FALSE
0.237173348205758	25.357650530484	3.75117090487138	0.00118841310637644	0.00529088026811427	-1.54806790756852	P61019;E9PKL7;A0A3B3ITL1;Q8WUD1	6	3.84423819752115	0.000775890229064177	0.00364574926909674	RAB2A;RAB2B	FALSE
0.222492537230639	24.1197184796267	3.76496245552444	0.00115017269843896	0.00520892171921541	-1.51602798625496	D3DQV9;P78344;H0Y3P2;E9PKF8	6	3.83298493589065	0.000798189893672015	0.00374151512658757	EIF4G2	FALSE
0.311949723735264	24.5816732614492	3.60558265777212	0.00167721166827436	0.00691530077890949	-1.88486254184871	E9PEB5;Q96AE4	7	3.82720677713812	0.000809884141916398	0.0037778185389744	FUBP1	FALSE
0.305552529437829	26.0225524246751	3.60683533132609	0.00167225831806376	0.00691530077890949	-1.88197674706077	P62241;Q5JR95	7	3.82641899276773	0.000811491533591274	0.0037778185389744	RPS8	FALSE
-0.765993916255244	23.1944943150492	-3.62377774957204	0.00160666390770454	0.00670876792296328	-1.84292450007871	Q9NRX4	1	-3.82487958838772	0.00081464160232509	0.0037778185389744	PHPT1	FALSE
-0.234761393327108	25.4021105504702	-4.48730252581073	0.000206057355343244	0.00132611169280306	0.181394291958203	Q15056;A0A7I2V385;A0A7I2V4E4	3	-3.82395581017219	0.000816537700146364	0.0037778185389744	EIF4H	FALSE
0.31484242766949	24.6297712009184	3.71950189682732	0.00128104973972741	0.00557599775104563	-1.62155646148711	E9PGZ1;E7EX44;Q05682;C9J813	5	3.82286142961656	0.000818789592772789	0.0037778185389744	CALD1	FALSE
-0.348831627036088	25.5014854180587	-3.59163288557748	0.00173335869477829	0.00704272451759225	-1.91698348939929	P61981	7	-3.82256380943758	0.000819403059131218	0.0037778185389744	YWHAG	FALSE
-0.349272344258249	23.9009506678642	-4.11475337466342	0.00050048600174339	0.00266652377978035	-0.697526087192485	Q10471	2	-3.82251872833603	0.00081949602153137	0.0037778185389744	GALNT2	FALSE
-0.29124859281383	23.3526367815549	-4.06163850281134	0.000568008475989923	0.00294578863877753	-0.822404002359572	A0A494C0G1;O95394;H0Y987;A0A087WT27;A0A494C1Q4;A0A494C1E2;J3KN95	3	-3.80838525252581	0.000849158840980251	0.00390532957526295	PGM3	FALSE
-0.26188581817517	21.9031191523809	-4.25992652235734	0.00035410648780471	0.00203689572631028	-0.355507210599654	Q14914;F2Z3J9	1	-3.80456818711498	0.0008573496466043	0.00392938401024148	PTGR1	FALSE
0.308218450444937	22.09243402657	4.01547560406737	0.000634028267242435	0.00326215071536345	-0.930796766975688	H3BMT0;H3BTV5;H3BU16;A6NGP5;H3BMV3;Q9H910	1	3.80407237250864	0.000858419276083524	0.00392938401024148	HN1L	FALSE
0.419263988077066	26.8658782382281	3.88226566772522	0.000870519421581658	0.00421219074958867	-1.24269923586651	Q9Y3U8;J3QSB5	2	3.79528835297579	0.000877588445792823	0.00400772241052929	RPL36	FALSE
0.392342829978325	25.7590892878486	3.93570972162419	0.000766608354168226	0.0038428953486582	-1.11773538145993	O14561;H3BNK3	2	3.79083619749252	0.000887464548441773	0.00404284785327033	NDUFAB1	FALSE
0.403714977835214	26.1955221784673	3.76454750949448	0.00115130526204197	0.00520892171921541	-1.51699228464058	P25786;F5GX11;B4DEV8	3	3.78995754332171	0.000889426527719473	0.00404284785327033	PSMA1	FALSE
0.394523103464529	23.3883165739257	3.78834925278881	0.00108809229938812	0.0050220949525913	-1.4616482472238	Q9Y276;C9J8G3	1	3.78785280308549	0.000894143654208227	0.00404599150603987	BCS1L	FALSE
0.32906098251291	23.3259798984087	3.92461492066629	0.00078711365858941	0.00390552578689402	-1.14369759445762	F5H8D7;P18887;M0QZ96;M0R0D2;M0R1U8;M0QYS5	1	3.78729589960849	0.000895395894754459	0.00404599150603987	XRCC1	FALSE
0.470158617020555	25.3199840812938	3.79158963374671	0.00107975669730856	0.0050012483604553	-1.45410889622791	A0A7P0S5H5;P60866;E5RJX2;G3XAN0	2	3.78687532464787	0.000896342733645757	0.00404599150603987	RPS20	FALSE
0.252475620017847	23.2847904152724	3.76671714390718	0.00114539559227845	0.00520634360126567	-1.51195002987854	Q86UP2;G3V4Y7	5	3.77541138844169	0.000922534245186069	0.00414586056431035	KTN1	FALSE
0.263103155408835	25.1303907715329	4.67556657652746	0.00013176361151889	0.000941168653706357	0.626122115848946	P20674;H3BNX8;H3BRM5;H3BV69	2	3.77533134704922	0.000922719735851637	0.00414586056431035	COX5A	FALSE
0.33219737735746	24.8496949329563	3.88793411855622	0.000858865970774921	0.00416614090301268	-1.22945705813813	A0A3B3IUB5;Q8TCT9;A0A075B6F6;A0A0S2Z6F0;A0A3B3IT72	1	3.76550749990016	0.000945766613017237	0.00423964343766348	HM13	FALSE
0.275540608638224	23.6222846606168	4.10930006976881	0.000507032292379742	0.00269404079057356	-0.710354636789707	J3QL05;J3KP15;Q01130	1	3.76431677342781	0.000948598257254397	0.00424258394872953	SRSF2	FALSE
-0.306229559559139	23.6750045145709	-3.93942341292971	0.00075986409739172	0.00382877258375673	-1.10904294781884	P48637;A0A2R8Y5T7;A0A2R8Y430	3	-3.76162345864546	0.000955033969883344	0.00426159322945657	GSS	FALSE
0.446024959140146	23.3672318831496	3.792757926965	0.00107676690621108	0.0049992749216943	-1.45139036711577	Q9NWM8;F8WBZ0;H7C1Z9	2	3.75926234185333	0.00096071119436744	0.00427713887903312	FKBP14	FALSE
0.677451505422862	26.5518237007842	3.59800727500274	0.0017074760177081	0.00699156718475298	-1.90230921745846	Q5TEC6;A0A590UJL8	2	3.74210733179046	0.00100296802493433	0.00445509714948053	HIST2H3PS2	FALSE
0.346828302929808	23.540448416244	3.81998301213707	0.00100937188391632	0.00475428785902615	-1.3879988533019	Q9Y2Z4;H0YHS6	1	3.74032191873984	0.00100746949832399	0.00446492164029949	YARS2	FALSE
-0.418269345312922	22.1175561310657	-3.81425163988826	0.00102320316464731	0.00480782209894518	-1.40135033284996	Q9NRR5	2	-3.73859030703753	0.00101185428864247	0.00447418563005172	UBQLN4	FALSE
0.33433557985818	23.7621585838387	3.82067249992791	0.00100772051363942	0.00475428785902615	-1.38639243464365	E7ETZ4;Q9Y6E2;B5MCE7;Q75MG1;B5MCH7;E9PFD4	3	3.73245182956002	0.00102754974699823	0.00453330770734512	BZW2	FALSE
0.18314554288888	27.7043359624261	3.48125110008793	0.00224793538269953	0.00861193319501783	-2.17010371348988	A0A087WUK2;O14979	8	3.7163222447585	0.00106994034203451	0.00470966967712708	HNRNPDL	FALSE
-0.417935624134177	24.3374767200095	-3.78117042203242	0.00110678696097759	0.0050781989974266	-1.47834708876311	C9JD73;C9J177;H7C003;Q15435;B5MBZ8	2	-3.71109970640934	0.00108403042711799	0.00476094444342362	PPP1R7	FALSE
-0.341000997327928	23.3836405027261	-3.78783992376191	0.00108940828971596	0.0050220949525913	-1.46283319328486	Q8WVM8;A0A7I2V590;A0A7I2V3B4;A0A7I2V5I2;A0A7I2V4B8;A0A7I2V320;H0YIZ7;G3V5E2;A0A7I2V4U2;A0A7I2V5Z4;A0A7I2V362;A0A7I2V5H5;A0A7I2V4R0;A0A7I2YQR2;A0A7I2V3C9;A0A7I2V448;B7Z5N7;A0A7I2V2U5;G3V2M8;A0A7I2V3G4;A0A7I2V534;A0A7I2YQQ1	1	-3.70342834252867	0.00110505823605871	0.00484239002317861	SCFD1	FALSE
0.26912656696884	25.1524888077371	3.49964851686727	0.00215279133288511	0.00839588619825191	-2.12805120968425	P41091;Q2VIR3	7	3.70212760399931	0.00110866315152145	0.0048472940481319	EIF2S3;EIF2S3L	FALSE
-0.275553303388257	24.3275399653911	-3.97301695225319	0.000701476520275814	0.0035529330247736	-1.03036237532842	Q9UBT2	3	-3.69487614132489	0.00112897269439628	0.00492504866682942	UBA2	FALSE
-0.26718999386566	26.1096012593977	-3.78209095708139	0.00110437209269487	0.0050781989974266	-1.47620612468429	O14579;M0QXB4	4	-3.69332909986804	0.00113335260406317	0.00493156704973696	COPE	FALSE
0.145734913248635	26.3744710841646	3.21387919126183	0.00419590196778873	0.014455846002099	-2.77410496042962	B4DY09;Q12905	11	3.69201654922348	0.00113708170771354	0.00493156704973696	ILF2	FALSE
-0.418513512153801	22.9725545747743	-3.75642086584348	0.00117371019872321	0.00524939194383086	-1.5358739789907	Q9HCJ6	2	-3.69167504410041	0.00113805393455468	0.00493156704973696	VAT1L	FALSE
-0.296570652594571	22.3767857905723	-3.90440864531103	0.000825869259665587	0.00402611264086974	-1.19095424526461	O43464;A0A0C4DG44	1	-3.69011640836544	0.00114250156408043	0.00493986263848524	HTRA2	FALSE
0.361958588207756	23.7680571063122	3.87056483069663	0.000895073398114778	0.00429392633182474	-1.27002447908409	P51398;V9GZ61;V9GYA7;V9GZ03;V9GYL9	2	3.6788113016267	0.00117527562285274	0.00507032624903283	DAP3	FALSE
-0.356329452281329	23.6702020063329	-3.70234100260933	0.00133419500669762	0.00575592978553176	-1.66132841402616	O00764;F2Z2Y4	3	-3.67290855908712	0.00119275269788824	0.00513436591806197	PDXK	FALSE
0.399508976775756	21.7976410464908	3.64725369497676	0.00151994954147136	0.00645386439835942	-1.78874653485489	P82979;F8VZQ9;H0YHG0	1	3.6707552689691	0.00119919149652721	0.00514595007090469	SARNP	FALSE
0.220176445427352	27.5268418806462	3.34340081981579	0.00310463243513791	0.0111492325018765	-2.48328735461113	P27348;E9PG15	10	3.67024520529329	0.00120072168321109	0.00514595007090469	YWHAQ	FALSE
0.3610150869326	24.8189426094151	3.85796002826994	0.000922294014527502	0.00440802286355056	-1.29944647483935	Q9P0J0	2	3.66735381588424	0.0012094320904642	0.00517191354474821	NDUFA13	FALSE
0.409840806833486	25.1958781246499	3.73834392977937	0.00122510712661089	0.00540488438210687	-1.57784737074352	J3QLE5;P63162;P14678;J3KRY3;S4R3P3	2	3.6640301502495	0.0012195213172784	0.0051912199672706	SNRPN;SNRPB	FALSE
-0.47748564901681	22.9596705498176	-3.56368315598361	0.00185148330078043	0.00744410811653986	-1.9812549563794	H3BM67;H3BUP2;H3BUN4;O60936;H3BQJ5	1	-3.66282529580103	0.00122319908466032	0.0051912199672706	NOL3	FALSE
-0.192298215774841	24.9768788014316	-3.19752934717701	0.00435777472690852	0.01485605020537	-2.81055225163599	Q9Y678	14	-3.66251596096933	0.00122414506938914	0.0051912199672706	COPG1	FALSE
0.281391923962463	21.8392582427686	3.92994939907606	0.000777187347166218	0.0038759982787062	-1.13121600899652	A0A590UJA0;A0A590UJ56;A0A590UK34;A0A590UJR3;A0A590UJ21;A0A0C4DGX4;A0A590UJ50;Q13616	1	3.66236876027324	0.00122459547945871	0.0051912199672706	CUL1	FALSE
-0.275582101280239	27.2562558056053	-3.35514124786804	0.00302068057864754	0.0109282507019716	-2.4567534451773	Q15293	10	-3.655791064475	0.00124488886740138	0.00526579889681714	RCN1	FALSE
-0.311475056713096	23.9688180869252	-3.54212218629767	0.00194798873714698	0.0077742411963305	-2.03075454056966	P16930;A0A804HJX2;H0YLC7;A0A804HJ13;B7Z4W2	5	-3.65217238341701	0.00125619336126519	0.00529567613875814	FAH	FALSE
-0.330343260477129	23.4033085650899	-3.73042221170019	0.00124832631415259	0.00547406790272911	-1.59622904068403	O14617;A0A2R8Y611;A0A2R8Y4J3	3	-3.65179323006923	0.00125738361653591	0.00529567613875814	AP3D1	FALSE
0.409334098040119	21.8789464499407	3.61023846493459	0.00165887424641516	0.00691197602672985	-1.8741357886689	Q96CN7	1	3.64862753105782	0.00126736476454558	0.00532620967858595	ISOC1	FALSE
0.328812731303405	24.1916202107486	3.51727529028263	0.00206534825509673	0.00815269048064497	-2.08770783364951	P09874;A0A7I2V3E1	5	3.64353820156692	0.00128357393803076	0.00538272941754836	PARP1	FALSE
0.375920188268953	24.0746121903082	3.64561555337875	0.00152584758342165	0.00645386439835942	-1.7925294909185	I3L0A0;Q13404;Q15819;E5RIF1;D6RG00;G3V2F7;H0YBX6	1	3.64021076311014	0.00129428126415108	0.00541598383067514	TMEM189-UBE2V1;UBE2V1;UBE2V2	FALSE
-0.398688887982022	23.8063103064946	-3.59178176749144	0.00173274978648181	0.00704272451759225	-1.91664082065847	O60763	3	-3.63099504602119	0.00132439536420744	0.00553013053576984	USO1	FALSE
0.180223806530584	26.9385846258953	3.1985985213403	0.00434700640137013	0.0148452933146616	-2.80817073270434	P26641	12	3.62827606104152	0.00133341056073972	0.00555587733641552	EEF1G	FALSE
-0.348038861164504	20.6925043177442	-3.67755736803261	0.00141481371817094	0.00605019024217836	-1.71870201740642	P30038	1	-3.62562821091647	0.00134224766210016	0.00558077386161047	ALDH4A1	FALSE
0.352532358026448	22.9611260420563	3.82228333622146	0.00100387288347262	0.0047513401038146	-1.38263920229737	Q14192	2	3.62181966483757	0.00135505921904138	0.00562205420666103	FHL2	FALSE
-0.332945971522054	22.4717807311287	-3.70417752942001	0.00132840493179249	0.0057436576873511	-1.65707382315539	P53990;F5GXM3;H3BQF7;H3BMU1;H3BUI0;J3KR23	1	-3.62064292829517	0.00135904180283743	0.00562660619009127	IST1	FALSE
0.372712203738338	23.3319794737402	3.75191107342736	0.00118632922312312	0.00529088026811427	-1.54634893110735	Q9UQE7	2	3.61129284980599	0.00139109651662497	0.00574711484622606	SMC3	FALSE
-0.255344007356637	25.1524187243667	-3.94636668694665	0.00074741264636253	0.00377578927566563	-1.0927881989783	P21964;A0A7I2V370;E7EMS6;E7EUU8;A0A7I2V3G7;H7BZ45	3	-3.6030450676607	0.00141998587707522	0.00585406439809023	COMT	FALSE
-0.357890429158196	23.7260695381666	-3.63014079444527	0.00158268965262976	0.00662284296701295	-1.82824730077671	E9PQY2;Q9NQP4	1	-3.60151221356641	0.00142541932023257	0.00586406682374157	PFDN4	FALSE
0.160978186033098	29.0215788731009	2.82108468475854	0.0102826042738265	0.0291864313449223	-3.63019333933726	O43707;F5GXS2	49	3.59907416547337	0.00143410331537702	0.005887371505232	ACTN4	FALSE
-0.215264789504698	22.7286565650264	-3.63132726520683	0.00157825853690527	0.00661850354186083	-1.82550992967536	Q15477	5	-3.57493710632964	0.00152291786164785	0.00623884418112038	SKIV2L	FALSE
0.230388765263442	24.4472540957437	3.58237465921106	0.00177164066121252	0.00718232700491564	-1.93828597536122	P42166	5	3.5704821883778	0.00153988831477172	0.00629514090944416	TMPO	FALSE
0.403582279842141	23.2606375867994	3.52062664995951	0.00204912223619626	0.0081050473845491	-2.08003168691546	Q9UBQ0;F8VXU5	1	3.56258645588364	0.00157042154418697	0.00640653140411001	VPS29	FALSE
0.344049319422851	24.8382910271721	3.48750474486011	0.00221513975969886	0.00853660579330589	-2.1558155845656	B1AK88	4	3.56121315523338	0.00157579226107562	0.00641502068705107	CAPZB	FALSE
0.274904649128477	22.1652641233832	3.80889886635677	0.00103629040073271	0.00483436909432725	-1.41381678677378	Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7	1	3.55656358696671	0.00159410947176159	0.00647606972903148	EMG1	FALSE
-0.25580324930246	23.7615077045302	-3.87002648923714	0.000896219495924447	0.00429392633182474	-1.27128137549739	F8VVA7;P61923;F8VXB1;F8W156;F8W651;F8VYZ4;F8VUC5;F8VXR1	3	-3.5541289100973	0.00160378385863533	0.006501826453927	COPZ1	FALSE
-0.140323265716962	28.1163067395583	-2.96792259157451	0.00738052145843199	0.0223826078443894	-3.31529170570318	P08758;D6RBL5;D6RBE9	14	-3.55024285952655	0.00161934440320668	0.00655128959803532	ANXA5	FALSE
-0.284864354265185	25.0920703962177	-3.45355786414128	0.00239898563233734	0.00908353783118024	-2.2332962306026	Q13409	5	-3.54139541034172	0.00165532374285223	0.0066829840549935	DYNC1I2	FALSE
-0.297568355115715	25.2719296976949	-3.92526594291247	0.000785895526781242	0.00390552578689402	-1.14217446343847	P14854;A0A494C160	2	-3.5344771569432	0.00168400075228075	0.00678471377468485	COX6B1	FALSE
-0.398712717390467	21.5993921388153	-3.49235155817845	0.00219004548434482	0.00850714879376972	-2.14473722938079	Q96ST2	1	-3.53231882382909	0.00169304620603966	0.00680709299335535	IWS1	FALSE
0.146859016711204	27.3276527087797	2.88688980166289	0.00886771248108526	0.0258475924336566	-3.4899055408723	P25705	18	3.52171624233846	0.0017381746106094	0.00697415738824758	ATP5A1	FALSE
-0.270770403117734	21.7888631057471	-3.76925455175807	0.00113852227141541	0.0051871925917291	-1.50605239696073	O60502	1	-3.51547168998788	0.00176530100418339	0.00706845371284929	MGEA5	FALSE
-0.303704280562602	22.0549077715765	-3.64495511813838	0.00152823182812399	0.00645386439835942	-1.7940545297721	Q63ZY3	1	-3.51311095584766	0.00177566333157819	0.00709537601757677	KANK2	FALSE
0.362147740610453	26.8418112526721	3.41230215984319	0.00264263855252833	0.00975974465422396	-2.32718650663462	A2A2D0;P16949	4	3.50795458990907	0.0017985038305623	0.00717194779058587	STMN1	FALSE
0.417083959133215	25.0107267422072	3.43584337969771	0.00250078266685325	0.00939048449405573	-2.27364844152663	H0YMF4;H0YKD8;P46779;H0YLP6	3	3.50693761140247	0.00180304234251379	0.00717537258755488	RPL28	FALSE
0.43220533587591	22.3249324094025	3.42730734274531	0.00255133551406294	0.00953085105828109	-2.29307291828889	P82909	1	3.50317991921896	0.00181990909342118	0.0072277448720393	MRPS36	FALSE
-0.510124773547609	22.6387237729181	-3.43021148482062	0.00253402495673207	0.0094843544445826	-2.28646576642972	Q709C8;A0A3B3IU50	2	-3.5000331222007	0.00183415214708293	0.00725951330155962	VPS13C	FALSE
-0.268470112943088	24.2725178782499	-3.72890074646705	0.00125283542511628	0.00547764367483577	-1.59975862055813	Q13641	3	-3.49976870925616	0.00183535387572764	0.00725951330155962	TPBG	FALSE
-0.329227047525443	26.2900278079373	-3.54178415341309	0.00194954048461826	0.0077742411963305	-2.03153002287204	Q14019;H3BT58	3	-3.4949272229893	0.0018574942010185	0.0073322139513888	COTL1	FALSE
0.193818565389382	25.6575829295704	3.13610214037759	0.00502189142552073	0.0165138082289468	-2.94691926830766	P62873;F6UT28;F6X3N5;B3KVK2	11	3.49074094672099	0.00187684808576884	0.0073936439742409	GNB1	FALSE
-0.371209346929035	23.7929380646623	-3.59732082417908	0.00171024489596265	0.00699156718475298	-1.90388975652826	P80217	2	-3.4879981197027	0.00188963515500367	0.00742900917793781	IFI35	FALSE
0.433760330378103	25.2858502748371	3.39999189861751	0.0027199267321358	0.00998843150219363	-2.35514243031151	A0A3B3ITZ9;Q9Y2W1	3	3.4867343854706	0.0018955552419988	0.00743728917886852	THRAP3	FALSE
0.214721587024581	26.2164521174002	3.2460665883684	0.00389413676843978	0.0136286812074422	-2.7021738382022	P23396;E9PL09;E9PPU1;H0YEU2;F2Z2S8;H0YCJ7	8	3.47457192550547	0.00195346396910644	0.00764910590312763	RPS3	FALSE
0.247155546175982	23.3407864361981	3.82400595523209	0.000999774367320915	0.004743455027435	-1.37862522494794	Q96B97;Q5JPT2	1	3.46687262474214	0.00199101003261003	0.00777072824346022	SH3KBP1	FALSE
0.235483003681832	24.4460094108615	3.60165856315616	0.0016928221964274	0.00694948059585987	-1.89390105710287	O75955;A0A140T9R1;A0A140T9W4	4	3.46657114776873	0.00199249442140006	0.00777072824346022	FLOT1	FALSE
-0.247197585842368	24.3994138924143	-3.77534752154945	0.00112218399146402	0.00513675770740573	-1.49188773536164	O75489	3	-3.45825746000899	0.0020338562962695	0.00791620714116872	NDUFS3	FALSE
-0.383367333421344	23.1166093913432	-3.42214437230452	0.00258239670708787	0.00962843896524157	-2.30481531831519	P04066	1	-3.45362439469776	0.00205726827904502	0.00799138076521471	FUCA1	FALSE
0.313457788626419	23.1868618959745	3.72408243780456	0.00126722182642297	0.00552814890721429	-1.61093458030882	Q9Y2S7;B4DEM9	2	3.45215538462177	0.00206474620324526	0.00800448329289912	POLDIP2	FALSE
-0.243037648519948	24.9152226400325	-3.16000301051509	0.00475257726887721	0.0158223593695098	-2.89396836054983	P55786;E9PLK3;A0A7I2V3W8;A0A7I2V389	10	-3.44962553683104	0.00207768637576601	0.00803866752528514	NPEPPS	FALSE
-0.305085185781888	24.4407606075939	-3.5348687518763	0.00198155397424714	0.00788577601996312	-2.04739074015981	P00390	3	-3.44483145558213	0.00210242511786409	0.008118275207594	GSR	FALSE
-0.318681956023877	24.2271066225654	-3.68992558642285	0.00137399701950468	0.0059015290485333	-1.6900795568371	P40616;F8VYN9;B4DZG7	2	-3.44276217209655	0.00211319159058206	0.00814372253287551	ARL1	FALSE
0.206616622384658	24.5587654544943	3.27878763180779	0.00360905578160807	0.0127263268971713	-2.62881431562771	Q14152	7	3.44137141778977	0.00212045782703958	0.00815560702707529	EIF3A	FALSE
0.311490974521085	22.9446010479267	3.23205333106221	0.00402282606999602	0.0139830852700397	-2.73351886423126	Q8IVF2	7	3.43931461969355	0.00213124853841784	0.00818097372030469	AHNAK2	FALSE
0.274237656563056	22.7493465222168	3.64472334907989	0.00152906941130362	0.00645386439835942	-1.79458970349541	E9PFR3;Q14738;H0Y8C4	1	3.43721703771382	0.00214230827770282	0.0081848461837698	PPP2R5D	FALSE
0.327513665118811	22.7890070373529	3.49060678691728	0.00219904667566462	0.00851213893970347	-2.14872570279051	Q96S52	1	3.43655861555478	0.00214579139149899	0.0081848461837698	PIGS	FALSE
-0.207579860239267	24.5971551455626	-3.48821702156945	0.0022114343416692	0.00853660579330589	-2.15418778071235	Q15181;Q5SQT6	5	-3.43618663036761	0.00214776166404264	0.0081848461837698	PPA1	FALSE
-0.283059394063542	22.329592067051	-3.60924287991589	0.00166277878569441	0.00691347256312176	-1.8764298277948	Q9Y3C4	1	-3.43545973455899	0.002151616856045	0.0081848461837698	TPRKB	FALSE
-0.373291824454789	24.5607679199806	-3.41312390484273	0.00263755662409052	0.00975974465422396	-2.32531937230992	P40261	1	-3.43446403243152	0.00215690863543963	0.0081848461837698	NNMT	FALSE
-0.262679015922352	25.045977498161	-3.47814086565297	0.00226442322540447	0.00865808880301708	-2.1772074222093	P55735;A8MXL6	4	-3.43436389907282	0.00215744150690137	0.0081848461837698	SEC13	FALSE
-0.348115363446727	22.2217765399575	-3.44659670830093	0.00243849418364974	0.00921523964751357	-2.24915981096145	Q9Y2G5;S6FW71;H7C2T5	1	-3.43150138591771	0.00217272902056278	0.0082193433897607	POFUT2	FALSE
0.199242832525933	25.8979623830351	3.37003896477484	0.00291734083725868	0.0106134601355493	-2.42304493268383	Q9HDC9;H0Y512	6	3.43108440752818	0.00217496471236745	0.0082193433897607	APMAP	FALSE
0.346591059573612	23.2331173059613	3.58076234106355	0.00177839207149267	0.00719473970832097	-1.94199450825716	Q9H773	2	3.42842870836424	0.00218925627419755	0.00825535239063758	DCTPP1	FALSE
0.273997940066	25.1527350035213	3.44446853783728	0.00245069961839321	0.00924345117188929	-2.25400793576282	P62263;A0A2R8Y811;E5RH77	4	3.42774317343984	0.00219296027607706	0.00825535239063758	RPS14	FALSE
0.169374377910568	24.7672701184619	3.05211296547589	0.00609053999605689	0.0191557306327596	-3.13184117833292	O00148	11	3.42674601561117	0.00219835889260986	0.00825972994333186	DDX39A	FALSE
0.144255558893573	26.4423255325801	2.96013883786836	0.00751225861424908	0.0226763224423927	-3.33215020526936	O75083	12	3.42333866313437	0.00221690409998432	0.00831339037494121	WDR1	FALSE
0.331621868955466	23.2334584271615	3.45761836380169	0.00237623059755296	0.00901488261717563	-2.22403895579725	A0A075B6F9;Q9Y314;M0R3B2	1	3.41598175122975	0.00225746625868288	0.0084492499125367	NOSIP	FALSE
-0.232997841119634	25.6345244371866	-3.79667179006617	0.00106681054147218	0.00496487006174402	-1.44228204213847	H0YN18;P25789;H0YMZ1;H0YL69;H0YKT8;H0YMA1;H0YKS0;H0YLC2;H0YMI6	3	-3.41358687747123	0.00227082544319201	0.00848105266364955	PSMA4	FALSE
0.270063564491938	24.8138094272043	3.60213966429924	0.00169090064291857	0.00694948059585987	-1.89279303759039	Q3ZCQ8;M0R0C3;M0R2F8	3	3.41258355059872	0.00227644507367756	0.00848105266364955	TIMM50	FALSE
0.283428138621012	25.1470765018769	3.40770574202755	0.00267124156955425	0.00982815294458638	-2.33762799997397	D6RGI3;D6RER5;Q9NVA2;D6RDU5	4	3.41212621864483	0.0022790110747448	0.00848105266364955	SEPT11	FALSE
0.265763058647785	22.6537155465281	3.63957488858381	0.00154779249891248	0.00651878050297911	-1.80647604196931	P04156;A2A2V1;X6RKS3	1	3.40813140834588	0.00230154512832411	0.00854859619091812	PRNP	FALSE
-0.429084197578845	23.6925777744365	-3.31578625790497	0.00331118133286905	0.0118040285175405	-2.54558853855086	Q6UN15;A0A0B4J203	1	-3.39746154036891	0.00236279959353133	0.00875942815092414	FIP1L1	FALSE
-0.229651238053677	24.877785585521	-3.53155920961311	0.00199705721218623	0.00793128628057667	-2.05497863029146	P53004	4	-3.39542058913098	0.00237469572048749	0.00878682477220227	BLVRA	FALSE
0.422493953200856	22.8347862014664	3.31729893119055	0.00329952764459348	0.0117840273021196	-2.5421798152248	Q9UBV2	1	3.39395050353426	0.00238330048755709	0.00878711248790404	SEL1L	FALSE
