LFQ.intensity.1G_A_01	LFQ.intensity.1G_A_02	LFQ.intensity.1G_A_03	LFQ.intensity.1G_B_01	LFQ.intensity.1G_B_02	LFQ.intensity.1G_B_03	LFQ.intensity.1G_C_01	LFQ.intensity.1G_C_02	LFQ.intensity.1G_C_03	LFQ.intensity.DLN_A_01	LFQ.intensity.DLN_A_02	LFQ.intensity.DLN_A_03	LFQ.intensity.DLN_B_01	LFQ.intensity.DLN_B_02	LFQ.intensity.DLN_B_03	LFQ.intensity.DLN_C_01	LFQ.intensity.DLN_C_02	LFQ.intensity.DLN_C_03
E9PEB5;Q96AE4	24.2577463493739	24.5933181691349	24.5612166135116	24.8932844938077	24.949535004259	24.7958537797644	25.0255934564072	24.7641548262416	24.7981304173512	24.2959308851004	24.3957793876663	24.6539799452208	24.340891612333	24.4142232756711	24.5934321576026	24.412221460509	24.2520532473419	24.4727736247891
E9PGZ1;E7EX44;Q05682;C9J813	24.3013142122329	24.6689308500847	24.5514510543945	24.7615195809491	24.8489048420682	25.0103918551803	25.0102637882742	24.9949420774414	24.9370134721534	24.3824498845975	24.5062150733431	24.5828499250144	24.3724543434011	24.3798748807518	24.5560204419472	24.582103381639	24.3609167230479	24.5282652300114
E9PHN6;F6XZQ7;P28161;E9PGV1;E9PHN7;E9PLF1	24.9395264878839	24.8033136697245	24.6913635650817	24.8045942703706	24.5836534630115	24.569932075222	24.5791708983318	24.8302122771772	24.8899008763153	25.1611564920648	25.2367000701972	24.9664885536733	24.9972701179959	24.8572832173348	24.706724490088	24.9090316805636	24.9218427526428	24.7643573381792
E9PHV6;P23497;C9JBL0	24.2145272360664	24.7235909568593	24.4672483105225	24.3052863735313	24.4074316749157	24.3673304931708	24.4363796136727	24.5597589039394	24.6918427507879	24.16721905096	24.353128514226	24.5760017217304	24.4065237076764	24.5098431276652	24.4602648996799	24.6335611230555	24.6672532031313	24.9069236158996
P07858;E9PHZ5;A0A7I2V668;A0A7I2V440;A0A7P0NGZ6;A0A7I2YQK9;E9PR21;E9PQM1;A0A7I2V4Z9;E9PSG5	26.8014399755019	26.7404684085819	26.7353122378294	27.3333014188468	27.1393638327732	27.4717353634647	27.310166890396	27.0966765544687	27.1915001006703	26.8193375179721	26.8045204204543	26.8515044866736	26.7745474011125	26.942236532226	26.8025496935488	26.9766183101622	26.9404453377184	26.9888022043666
E9PKG1;Q99873;E9PIX6;E9PQ98	26.0104985689185	25.7066191108073	25.6616922142989	25.8122540945853	25.9722637772662	25.8648579281313	25.814211618686	25.6863224824287	25.7382535131415	25.5598464080613	25.6695256755378	25.6594890238874	25.6065375999491	25.6245536325617	25.4366020091033	25.7310703833858	25.5023047121758	25.6324798606872
E9PKZ0;P62917;G3V1A1;E9PKU4	26.2870430053961	25.9813300100293	26.2403808350388	26.029705954649	26.0251921239726	26.0926097297679	26.2682447167275	26.3800235636603	26.3358756666678	26.084441525924	25.7432964671281	25.8689835877666	26.1051157947707	25.8298978670516	25.9108622797699	26.1364917860102	26.1491870546752	25.9711018074723
P55786;E9PLK3;A0A7I2V3W8;A0A7I2V389	25.0169932255769	24.4461327252817	24.6682816697644	24.6446594690488	24.8983220194506	24.9053634989768	24.6881649198259	24.8950889327837	24.980327881244	24.8410536816411	24.9576161068063	24.8757710955747	25.0031596424253	25.086710615629	25.1034559038427	25.0577154708786	25.2746565469244	25.1305341149102
E9PNF7;P42785;B7Z7Q6;A0A7P0Z451;A0A7P0TB23	23.9502917520107	23.7978831307012	23.8561435727169	24.1069334830996	24.2376120255246	24.1614640701581	24.2922137717844	24.3283445801117	24.1851040865212	24.1667594963667	24.1254979756947	24.0856170357649	24.0752885004191	24.1490319595298	24.3745783944546	24.1129096937975	24.060109437965	23.8001565706524
E9PNM1;P37268;A0A1W2PQ47;E9PJG4	25.2118568141269	25.2668517228806	25.1132277307326	25.1254585615665	24.979761152558	25.1072927547045	25.0077428260484	24.8863232342459	24.860744113097	24.183514840112	23.9378665932245	24.3348362916635	24.0457689916961	23.8729566291321	23.4434160821126	24.1198112255886	24.0712017744387	23.8243481476345
F5GYN4;J3KR44;Q96FW1;F5H6Q1;F5GYJ8;F5H3F0	25.7924320729849	25.7369900154959	25.896267539186	25.9215930905595	25.1534843073067	25.5525361293323	26.0705058782828	25.7467084598707	25.9190940905882	25.9267138566978	25.8338351384072	25.8331595612275	25.8697602488731	25.9786924814382	25.7087778490681	25.9471954802088	25.8679709470492	26.0045961306698
V9GYY3;F5H2F4;P11586;V9GZ78;A0A494C1T2	24.4006730911925	24.5566636799227	24.5005734961424	24.4757448088299	24.7506746870624	24.3018723687505	24.5738658064687	24.4844374403355	24.6030884067683	23.9884121755161	24.3718563901646	24.5340373270082	24.201574159522	24.578249673866	24.2835501797767	24.2950200263959	24.2201486132429	24.4787715940811
P55209;F8VY35;H0YIV4;F5H4R6;F8W0J6;F8VUX1;F8VXI6;F8VV59;B7Z9C2;F8W020;F8W118;F8W543;H0YHC3;H0YH88	26.5823331284411	26.4378721828837	26.4131419946945	26.2989745835572	26.3021164943397	26.3442823609111	26.2056811071079	26.1538128491892	25.954846103112	26.3925895555614	26.4652253533109	26.4075613378863	26.5520963324442	26.3760037368973	26.5329085273222	26.4381578179364	26.585345168692	26.424431198887
Q9BQE3;F5H5D3;A0A1W2PQM2;F8VVB9	27.6318695601186	27.7194711287156	27.3356031161533	27.6426504316309	27.5645637664671	27.6270056797295	27.3882104679663	27.6408592050475	27.5044582377448	27.2221404201763	27.3384113239795	27.2854211280103	27.4676991988842	27.4573242621537	27.4477413448493	27.6478050057762	27.7097771457223	27.5175075642659
F5H6E2;O00159	25.0833868056244	25.041514112389	24.9120966224295	24.7733907708349	24.789450064811	24.86060204797	24.9125535185066	25.0770829989203	24.8530049001305	24.8392764605773	24.7297227967578	24.697209392305	24.6453743414894	24.6783650197627	24.7112485329389	24.7305004041937	24.5735769265813	24.5549087185828
F6WQW2;P43487;C9JXG8;C9JJ34;C9JGV6	26.6222650133019	26.3854811729681	26.2742833051335	25.8243481476345	26.0846037221681	26.0374142368153	25.6488611364726	26.3283445801117	25.6469952392846	26.4661438162303	26.3203091741114	26.1103429564342	26.4941162935233	26.2966836610323	26.6010205949816	26.1234667465659	26.6537613302201	26.1615601748658
F8VPD4;P27708	23.7436560044953	23.5245637137026	23.5684831496801	23.7004939048879	23.6940236960874	23.6154895501335	23.5738080351186	24.0615933529951	23.6540345937953	23.5472202741165	23.4420241909859	23.6870971268374	23.5257587891858	23.6908309497838	23.5070019263982	23.7192099838075	22.683075137939	23.4941162935233
F8VV56;F8W022;F8VWK8;P08962	24.7373253370163	24.8895295859698	24.6656278142247	24.979891955862	25.1175143814162	25.3268370616455	24.9563758027247	25.3452641891962	25.316136492498	24.7706715542461	24.8363898186547	24.786062987479	24.8878575959081	24.8866953505855	24.8332560916241	24.5114124555358	24.6502589773785	24.8796086750701
F8VVA7;P61923;F8VXB1;F8W156;F8W651;F8VYZ4;F8VUC5;F8VXR1	23.955976906995	23.683139406727	23.6850661402628	23.7605047419646	23.5023957712879	23.6078359775901	23.3954525497952	23.4877527118998	23.6243305123879	23.8003540918795	23.8502410243926	23.8347032730484	24.0067588834794	23.9298543509444	23.9920483507318	23.9880653946621	23.7631418399334	23.8395167535609
F8VVM2	25.0525010543948	24.9714526894346	24.9125078354097	25.1004913511771	24.8257072575238	25.0967971761017	25.428733815408	25.5495722391644	25.1022547922889	24.3416382610806	24.4058099037509	24.2333756761678	24.2872896530608	24.4594521313313	23.9916159529941	24.4695479218447	24.4011289910354	24.2834795304273
F8VYE8;P36873;F8VR82;F8W0W8;A0A087WYY5	26.5872066185588	26.6827108940511	26.5685411346499	26.6354721427688	26.6769403745901	26.630620413341	26.4514406658386	26.4994486113769	26.5297997664492	26.2867434479595	26.2855445958322	26.2749053211502	26.3189655778066	26.2710801225647	26.3273854324568	26.4022681107479	26.5228141312562	26.3156356496634
F8W1A4;P54819;F8VY04;A0A5K1VW67;F8VZG5;A0A5F9ZHP2;G3V213	23.8711712896802	24.1742472853396	24.4307128650476	23.8535760760037	24.0605217897102	23.9558882485196	23.7256724678839	23.5414417028561	23.2950200263959	24.5674970484537	24.7954574757985	24.7777609790324	24.0377493576161	24.1832876619301	24.0783866881909	24.2753316914738	24.1530590243662	23.9743879804591
F8W726;Q14157	23.7389234913818	23.8110783039408	23.6642719232198	24.1266011343356	23.8060704753914	24.228906742926	24.1659165992268	24.0164832290921	23.6960421203168	23.8403814770637	23.808429266092	23.8788606802169	23.6860285429497	23.7762555056192	23.597757059197	23.8874392954471	23.971057941226	23.8367268913115
F8W7C6;H7C123;H7C2C5	25.495367348406	25.7286593883179	25.6811028369934	25.5517443983781	25.6073845004964	25.4673727075945	25.82544039054	25.9148130256887	26.0208760318191	25.5139439230852	25.2518366102004	25.5018189664871	25.4898668205219	25.5052763411639	25.3547769434882	25.406653452273	25.4431631108616	25.6391209681776
F8W914;H7C106	26.190935223983	26.0870142407588	26.1102832104996	26.1541026769659	26.196405217792	26.1232496500676	26.3587724476272	26.4241588547425	26.2930737672722	26.0556071435815	26.1112189459982	26.0621288363209	26.2875538716312	26.157151998081	26.3322601869262	26.1416066927971	26.2358970723801	26.1754470634787
F8W930;Q9Y6M1	23.0135728015469	23.2462940935843	22.8090379940431	23.1399297524226	22.9638634048936	23.1931746013263	23.1376960063996	23.3812619923601	23.3263570661428	23.0603568631549	23.1315078371202	23.0629111084474	23.3642607861113	23.2388513603842	23.2207833391412	23.493749925796	23.1096935845986	23.4178967992359
F8WA11;Q7Z460;H0Y5T1	22.2679376592989	22.517828911641	22.0495295220566	22.1874922295977	22.1369923633069	22.119462974115	22.6670907466207	22.0171971737016	22.6679136712074	22.5134982248563	22.400777309573	22.5275972714515	22.52169148704	22.5136909761229	22.4115234010148	22.4756829715336	22.5553652139405	22.038318884385
F8WAE5;Q9BY44	23.7378926267142	23.2659938268944	24.0119704129966	23.3028486233468	23.9016859669297	24.1748568211462	23.8075451714626	23.5620905327958	24.2007513651796	23.5950270512088	23.6235493199275	23.5770396733614	23.3827137278757	23.0030566749084	23.3677304086386	23.1528734070602	23.2903867747518	23.4835766804304
F8WCF6;P59998;F8WDD7;A0A0A6YYG9;H7C0A3	25.1914059699137	24.9734686062839	25.0096232831621	25.2305567317158	25.2171187493209	25.3095945884916	25.481360936758	25.5204031122384	25.254542239141	25.0640631579367	25.1272311321801	25.0448106533183	25.4714097844117	25.1713484681865	25.1914436229533	25.2075812777553	25.1755422412435	25.1724171312287
G3V394;F8WE88;Q9Y4I1;E7ERV5	22.4937987802022	22.8358599738847	22.5289567183633	22.2503192386705	22.2988837154765	22.027425493239	22.5138114325884	22.4739256848771	22.3601933863364	22.0138624052756	22.178888504304	22.3644211063427	22.2002424938725	22.4167119821323	22.4242677985698	22.4713725706983	22.5625796964604	22.0789729642349
F8WJN3;Q16630	25.7504958020258	25.6237446577025	25.661963979933	25.2267405613127	25.0354438284619	25.2161567305871	24.7590827670134	24.9453881087365	25.3970859992132	25.7572270142578	25.5016367696811	25.7107494804588	25.5005127139789	25.48222301927	25.2867963155564	25.1810518356487	24.9492232868325	25.2641333003203
G3V0E4;O75439	23.943064208162	24.0734917670479	23.9735999813275	23.8839021356939	24.1775205164895	23.8508132953406	24.390475476175	24.2686373693705	24.1715011828094	24.070055413599	23.7859632470773	23.8025250424191	24.0510077528965	23.9396609902729	23.8436435407924	23.5927480916624	24.0624994391506	23.9585456356052
G3V0I5;P49821;B4DE93	23.7937223648071	23.516651289623	23.9332807532771	23.4980184378436	23.4970438907891	23.2860207299037	23.2647060256318	23.2744077297932	23.4909380113479	23.5037306450383	23.6968911390501	23.5439210680768	23.7247361595498	23.6321192597388	23.4965563702841	23.6645974532969	23.66329489204	23.5940019648855
G3V192;P02794;G3V1D1	25.2254172238573	25.2938981794957	25.2085118206486	25.5882079437972	25.0162281632269	25.3012444274823	25.197155488255	25.5781056793913	25.5868917727511	25.2298236363262	25.2041143793078	25.4039263624057	25.395746707211	25.2143419497246	25.1532136872138	25.2518727186498	25.3278650859931	25.3140629096173
G3V198;Q12769;E9PR16	23.2216095404839	23.1164359798668	23.5949131886903	22.9710930343298	22.8892974809705	23.162678362957	23.30924762833	23.3122980178277	23.2624137589476	22.7090198475585	22.7066612634433	23.041296860432	23.2182279744	23.25609118092	22.6869903040584	23.4548796000756	22.8890374790315	23.4397436503568
G3V1C3;Q9BZZ5;H0YER7	23.5491021527996	23.8604126060367	23.840093293481	23.7521560247104	23.670012168559	23.6779888351007	23.5866913805474	23.365195736409	23.4696100226578	23.6438341758275	23.7239033750309	23.7752509831995	23.3527245299864	23.5949131886903	23.6836748686494	23.5842845004771	23.5323140672863	23.373981321107
G3V1R5;O43847;H0Y5G9;F5H7V1	23.4955808347615	23.2214177859093	23.140397931898	23.1769729579552	23.690298137782	23.3163091566166	23.5376554100809	23.6411900604649	23.6673073512365	23.2017984765622	23.3489485452972	23.36626350964	23.4326254929837	23.8032151148834	23.3502982460607	23.6562188410571	23.3622552785725	23.8347997002142
G3V203;H0YHA7;J3QQ67;Q07020;F8VYV2;A0A075B7A0;F8VUA6	23.6193011640835	23.5954824114402	23.5456894381134	23.8424930662172	23.8698543612082	23.971057941226	24.3463129914062	24.041514112389	24.2218455111317	23.1884886389748	23.6107671398911	23.6347800367153	23.6310091526965	23.8000577998968	23.3314232428966	23.7536868440535	23.7068298616719	23.9421694025507
G3V576;G3V2Q1;P07910;G3V555;G3V575	28.5782712717977	28.4999427566223	28.3332161002365	28.4916338591202	28.5398233913021	28.497698737151	28.788803149824	28.7593558441414	28.5881721941462	28.5484481842358	28.4080717725824	28.5393057396852	28.7509174241399	28.7542349925821	28.7915070674728	28.7455100510853	28.8671756436592	28.6404110506925
G3V5Z7;P60900;G3V295;G3V3I1;G3V3U4	25.9952440724871	26.3474117240399	26.2646702369601	26.3823014515462	26.4252159032994	26.2632021364952	26.4522579588644	26.7293597698031	26.63075926085	26.4095210705519	26.3666303742423	26.3131288240936	26.4044786896698	26.3873560633342	26.0947854977111	26.3526571882803	26.4492694484112	26.4469057173672
G5E9Q6;C9J0J7;C9JQ45;C9J2N0	25.2115969259348	25.1425418126338	25.147674165315	25.150117275571	25.2424903045545	25.1429312670797	25.147014203899	25.2521254524939	24.8996593213694	25.4513935001886	25.5840550642423	25.6361362523569	25.5321654139965	25.4534045318696	25.6004535535904	25.3550122797028	25.1584238591492	25.2890853858292
G5EA31;P53992	22.2426938142889	22.4083649883013	22.6470007307574	22.4400732846158	22.557867518316	22.179739042526	22.2463810858987	22.9179613001075	22.8905596814367	22.5304101474575	22.5755632511753	22.5274540972301	22.7113955891585	22.8208863468971	22.7659359564444	22.9263654960156	22.5962789461677	22.3320518503335
P31943;G8JLB6;E9PCY7;D6RBM0;D6RIU0;D6RFM3;D6RIT2;D6RAM1;D6RJ04;D6RIH9;D6RDU3;D6R9T0	27.6224046672433	27.5590294964508	27.560415055522	27.8446973371439	27.8671461795568	27.7173152682221	27.6821080826787	27.7409186979752	27.6797614189136	27.5767946687836	27.6389967282246	27.5971176769204	27.559613051941	27.6798956168618	27.6611213397781	27.657377878746	27.6245675764269	27.6427881262185
H0Y4Y4;Q96C19;A0A087X1Z2;Q9BUP0	23.4658792343339	23.4337718538234	23.2729850938029	23.2539294078155	23.5178529347373	23.7285815471603	23.673143416743	23.6745448766351	23.2024413255105	23.4328803185678	23.3504331467145	23.3471920444451	23.3085534575805	23.5192935889713	23.3555500469407	23.8083310601057	23.4178967992359	23.4181542394652
H0Y5B4;H7BZ11;J3KQN4;P83881;Q969Q0	21.3899505734802	21.1132436307391	21.3742732545054	21.2804808103184	21.6456601913114	21.5728833787556	21.9086286368284	21.9840888011951	21.783247660194	20.7861228284104	21.1773076017535	21.1678468722591	20.9131290016202	21.0956468394473	20.8325222985717	21.0031253207362	20.9548239216245	21.5812300099669
H0YA96;H0Y8G5;Q14103;D6RAF8;D6RF44	26.0335337383605	25.993690281232	26.015994313229	25.9826796048972	26.0782645173548	26.2218455111317	26.0446439207717	25.8697837775324	26.1208594299648	25.9004657145941	25.9281380932974	25.8747397619515	25.9510258630685	25.8646454320322	25.9098786214226	25.9564644312443	26.1471112759845	26.1766458446838
H0Y938;H0YAC7;P35606;A0A7I2V258	24.7299301997255	24.2927052605487	24.1895597661125	24.3477327340573	24.4996006740955	24.3873231915104	24.2235404154738	24.1223414378621	24.4615768666798	24.6749758213148	24.5765207908906	24.6218739103316	24.5845139002296	24.4911215642277	24.6042767649464	24.5193535850223	24.5371814240263	24.508936969077
H0YD13;P16070;H0Y2P0;H0YE40;H0YDW7;H0YCV9;H0Y5E4	29.1295960896736	28.9540473546261	29.2659089031914	29.334559282623	29.4340026080063	29.411894287176	29.5853093480307	29.6412383038744	29.6038878268777	29.0722449896932	28.5581172181889	28.8938283764732	28.6565939257435	29.1696388703756	28.8706187964309	29.0379482987661	29.4389073409967	29.0407462726794
H0YDT6;O00303	25.3392272318406	25.3331649066483	25.574241263866	25.4218819696263	25.5078790642008	25.3748105229282	25.3371185254316	25.4298832715035	25.4122537698991	24.999121245046	25.1634233404896	25.0845631748166	25.6018707394027	25.5452475487718	25.3354497838586	25.3800070440938	25.393588158733	25.3946024246417
H0YFD6;P40939;A0A2R8Y4F5;A0A2R8YG21	25.4861881163144	25.3690959506629	25.3233362892802	25.2789153235996	25.0532885630196	25.1547980261663	24.971233398209	25.1509694514824	25.260153746113	24.8446973371439	24.9174332705667	24.917660893205	24.9086652818211	24.982157330833	24.8026729428796	24.8188501209942	24.7909915386257	24.8918949264474
H0YG54;H0YGR4;Q9Y3B8;H0YF66;F5H784;F5GYG5	23.8491912710505	24.0851307340611	23.494970789913	23.3587724476272	23.1254349125728	23.1433284023363	22.6219856648566	22.5627194270493	22.4592895227006	23.9500247098922	23.8379781864182	23.6634034837408	23.6940236960874	23.4655056243251	23.8651412075852	23.3538015700072	23.2899648312808	23.0236914191629
H0YMF4;H0YKD8;P46779;H0YLP6	24.9475745177842	24.7310703833858	25.0756149389409	25.0345625626475	25.2142307664962	25.1998158016532	25.6680922704658	25.6068764198288	25.4955808347615	24.6066505487507	24.5677291329169	24.79124000926	24.665790435545	24.6240515636369	24.719941070462	25.1761892835763	25.2166378201407	24.8514329994764
H0YN18;P25789;H0YMZ1;H0YL69;H0YKT8;H0YMA1;H0YKS0;H0YLC2;H0YMI6	25.6359425853041	25.788653820546	25.6258637671674	25.3897208684839	25.4081122755384	25.4369831786709	25.4378404421644	25.5430065602552	25.3961061515102	25.6681734446384	25.701974785623	25.6901649040296	25.9085965716962	25.8697602488731	25.8531477153002	25.717877408989	25.6859216410163	25.6635934995515
H0YN26;P39687	26.1377624438474	26.0673086325945	26.5500568553543	26.4783858776815	25.9602482178287	26.4187333120727	26.5171470895159	26.8127437246734	26.9676322580679	26.4002496265865	26.1141814210934	26.2907910214781	26.5075312974976	26.4785556056024	26.3648785890375	26.6380991218623	26.4417868028007	26.4614051293511
H3BNC9;P08708;H0YN88;A0A075B716	25.2484021798793	25.2313993311465	25.1794581166092	25.2650996424372	25.0591193126479	25.1914059699137	24.9631843173316	25.3180691512634	24.9895819458802	25.0089824935623	25.2019106220044	24.9663565294188	24.8781122973492	25.1710811786923	24.8751148776689	25.0262269119787	24.6899783561026	24.7197322263619
P06865;H3BP20;H3BS10;A0A804HIQ5;A0A804HLJ5;A0A804HKX5;A0A804HIC8	25.2265200893484	25.1253797300797	25.113585438501	25.0554002788902	24.8837157289437	25.0977617862778	24.6946613983407	24.6228793895505	25.2938280350912	25.3349726458095	25.2283563270478	25.255875149318	25.4668128362825	25.3561212050785	25.4382212847134	25.4573242621537	25.4290532006434	25.2319119769189
P15170;H3BR35	25.0249174637556	25.1899367343258	25.0884100939126	25.0264802163496	24.9964083187164	25.0325882530054	25.0980831797332	25.3274539641549	25.0827779622091	24.5649416521977	24.7907927313024	24.9233851599147	24.7612659381206	24.9054094088573	24.7097771457223	25.0387961086676	24.9784088235271	25.158963098011
H3BT71;P38159;H0Y6E7;H3BR27;Q96E39	25.6418239880103	25.5195035642352	25.3057038602828	25.9348784597474	25.6926410401128	25.8936548191748	25.8266287820136	25.8157757278414	25.8679709470492	25.8990599944868	25.8390841973698	25.7271796876541	25.7852399228713	25.8922424437823	25.864314820321	26.2363898740207	26.0642893453113	25.918184289022
H3BVG0;Q8N1F7;H3BM93;H3BNN5;H3BV11;H3BRI8	23.4519908178506	23.2395070480797	23.6039939112957	23.3223738050618	23.1945729186982	23.3182415842469	23.1545740057965	23.5057912054134	23.6212032013279	23.3471920444451	23.4440483162438	23.1760751207201	23.662208525241	23.4402507487947	23.4441747298291	23.6617737493646	23.3103576072583	23.1278923339651
H7C1N3;O15155;A0A3B3IU16;C9JTT8;Q68DU7	23.1787517638795	22.9345950522141	23.2405991991129	23.5963927009512	22.9912872440177	23.5793435624504	23.3216859229905	23.0012020018233	23.6540345937953	23.0950189962769	23.3538015700072	22.9469055607369	22.9070520209587	23.5623234885594	23.4561337904014	23.3299189396701	23.3512422858501	22.9799791514766
H7C4T5	23.3524551442997	23.5417961588689	23.6634034837408	23.5419142915233	23.8206526679223	23.6645974532969	23.2738388437287	23.7169098680294	23.3470568403739	24.0344786044876	23.7498056090363	23.8990138821048	23.6987996063481	23.7950115036722	23.6158262743831	23.4681188648601	23.5838255915139	23.5786527819531
I3L0N3;P46459	25.3579339736577	25.0364084070924	25.3524214675518	24.9851143870522	25.088126986521	25.1414117998497	25.33824128508	25.1698968724501	25.252630787398	24.8502887223094	24.8768485202839	24.9406021560495	25.1450713893081	24.8535284866503	25.1022147380101	25.0494298115265	24.9266912384278	25.0953892958146
I3L1P8;Q02978	24.4826538674264	24.5388988830738	24.5826202605031	24.6038241724825	24.56267285169	24.5515683991455	24.8290510375203	24.7305004041937	24.756692725159	23.8841817006673	23.875021107883	23.9726362864109	24.277816343407	24.0237760074213	23.7260884099485	24.0775720204631	24.2985901025565	23.9865906453864
I3L1R7;Q99447;I3L2Q1	24.4305214627202	24.3567592908176	24.2921435454334	24.2157125054863	23.8801694168175	24.1658399477888	24.1395394867668	24.3316965841329	24.1429702067426	24.4338991710402	24.4112518421911	24.5606337064165	24.3533304639323	24.6630233770225	24.6495465218366	24.5947423780611	24.427519506267	24.608118079044
I3L397;I3L504;P63241;Q6IS14	27.8346068394371	28.187446921907	27.9383154017648	28.134867625077	28.0712733917557	28.0585311040661	27.6153351919165	27.5863477862837	27.3631079599442	28.1007419713533	28.186077580937	28.0864879165814	27.9599719611898	27.8490599981592	27.7908548615339	27.6452643841675	27.6909241716564	27.7483602469899
I3L4N8;P63261;A0A804GS07;A0A6Q8PFE4;I3L3I0;I3L1U9	32.2285994532864	32.1987356409077	32.281651379865	32.356810703204	32.3167029693128	32.3249053939854	32.3344740383705	32.3872297081676	32.3782383566312	32.1703613987374	32.1960404923227	32.198706372864	32.0829022886158	32.1904878730296	32.1412351553719	32.1974765785553	32.1750996113414	32.1235839157604
J3KN66;A0A0A0MSK5;Q5JTV8;H0Y4R4	24.1217093006887	24.1694381701917	24.2019480018814	24.635887247085	24.8100487004628	24.8423012312271	24.7251523716092	24.5213919676499	24.5324924310178	24.4946656707272	24.2490897203259	24.5149673032243	24.1466258502287	24.6890719228955	24.4090516250521	24.1772923923556	24.0730013602535	24.1774444791195
J3KPP4;O95232	23.1981152654532	22.8697978945439	23.3792799958389	23.2423158447876	22.9286983597139	22.9504519535589	23.3428592170393	22.7751705911824	23.0296680466833	22.8643478849017	22.7960816052598	23.2368533189858	23.2000927916756	23.2761130432789	22.6630125153589	23.0022841841938	23.0148159830721	22.9288067732484
Q9NTK5;J3KQ32;C9JTK6	24.6377675567539	24.6210913861726	24.6576913407069	24.2664228386558	24.533086817579	24.5403778119997	24.3689294903319	24.4805599700474	24.1872958859938	24.381988042722	24.5261768318375	24.2761840542818	24.4759303048175	24.1444491356686	24.2834795304273	24.3386493447747	24.3579004245607	24.2778872706232
J3KQE5;P62826;F5H018;B5MDF5;B4DV51	26.9786924814382	26.8090674421077	26.7876828033016	26.9536034143069	26.8384591649327	27.1204046423547	26.9329204623241	26.8144561225491	27.0417647470784	26.681773078604	26.738537003446	26.8254161274571	26.6555366189605	26.7198627574673	26.6554001358195	27.1029955959317	27.0724494532764	26.9519374203874
J3KRZ4;J3KS22;Q7Z4W1;J3QS45;J3KSZ5;J3QL34;J3QS36	23.410669758245	23.2330391568141	23.6457041631805	23.5074859304423	23.5280267088832	23.62466517971	23.7096719891902	23.7258804539062	23.4497259900058	23.5996876940106	23.4434160821126	23.5299337746478	23.3528592039693	23.5153283229637	23.5569559660399	23.6182931870703	23.6371041978454	23.4767956375443
J3KT73;J3QL01;P63173;J3KSP2	25.4210793933415	25.1821512341117	25.6242468334257	25.5590003124793	25.458482462559	25.4746932141561	25.5909794185811	25.8015386516786	25.7594383921683	25.0297691323784	25.0054744707992	24.8138692436472	24.6842636473115	25.0789159756295	24.9935175344149	24.8079872864998	25.2062029718418	25.2209604221218
J3KTA4;P17844;A0A0G2JLI4;A0A7I2V507;A0A7I2V2S0;A0A7I2V5F5	24.475559288989	24.6530506025959	24.4968610899052	24.837400800455	24.7798159220287	24.8211881262313	24.9648153530721	24.7039293351434	24.7897485431488	24.4103462767663	24.3788832695774	24.2760420287805	24.3764343773039	24.1264435918795	24.2191147408311	24.1529816867243	24.2407447568027	24.3280021005752
J3KTL2;Q07955	24.9142427769636	24.8099506046552	24.950380755067	24.9463701716755	25.0693999410566	24.9856355919136	25.1477129771747	25.2565231471014	25.3436387316161	25.1628089538349	25.0885718446251	25.0065448940931	25.050841735055	25.0541584674565	25.0705058782828	25.0981635169111	25.0400512082487	25.0721836449672
J3QQV2;J3KTM6;O15427	24.6376017456199	24.2282462186683	24.4782161297904	24.5547916452207	24.1337511774935	24.4589517385091	24.6601965875381	25.0179702152042	24.8211394564146	24.0166532479528	24.1846501947318	24.1863137669534	24.4250237702504	24.2308865031464	24.0919240861186	24.1586935037741	24.483146107817	24.7625337065644
J3QLE5;P63162;P14678;J3KRY3;S4R3P3	24.977273633835	25.1214326535543	25.0816001358642	25.670066213214	25.5342748565483	25.3101148723303	25.8117887920329	25.5534153211046	25.5472202741165	24.9256504144953	24.9601819210596	24.5793435624504	24.9549126455285	25.1932874191121	25.3173102012005	24.9481985979624	25.0776535079404	24.9620812213495
J3QRS3;P19105;O14950	27.8116418232011	27.6074550531062	27.6123148696392	27.7225360457687	27.5555231979167	27.6258916294496	27.7468237622215	27.6458827851185	27.655877770335	27.6681734446384	27.5939877224459	27.5022591804645	27.7659132001845	27.6743832391871	27.6759987993121	27.8334611972739	27.6759987993121	27.5991059363848
J3QSV6;O76021;I3L3U9;I3L3C4	24.3947332457372	24.4623260267854	24.0739820071979	24.3324480056064	24.4600148658767	24.292494643009	24.1915942252856	24.2230984584477	24.3235424523845	24.0134194583871	23.9472623764293	24.0543241040859	24.1757706422637	24.0245370786483	23.9195260454246	23.9987770291086	24.180255196198	24.1857090535249
O43684;J3QT28	24.1467035293264	24.3065384715238	24.427519506267	24.0774090316993	24.2043383017607	24.1875979420098	24.2514032383014	23.9589880579586	23.7237992431574	24.0329665215067	23.9770115400853	23.9928263402271	24.323748586032	24.1737899644225	24.0125672550184	24.2693510095913	24.151279208873	24.1057352645089
K7EJE8;K7EKE6;P36776	24.6469128646831	24.9179339929738	24.8129395301896	24.5335621505732	24.4026259341215	24.3398728318085	24.2210342002824	24.3169305763954	24.5120758883958	24.719941070462	24.6615563122819	24.5611583333993	24.7285815471603	24.6385963266909	24.5909223284942	24.6217062623108	24.4905708355137	24.4340901258009
