logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
-0.440270402854051	28.4617329319979	-9.83514026132784	2.92055270960205e-09	1.07617942268973e-07	11.3350386384024	P60174	10	-10.072968877678	8.85799679586461e-11	3.26403760720345e-09	TPI1	FALSE	Not significant	3.26403760720345e-09	8.48624484608642
0.576590149247423	25.7531885520162	9.40166272389768	6.31489725594121e-09	1.91972876580613e-07	10.5541516530553	P04181	9	9.98229286305826	1.0805505799393e-10	3.82448514491893e-09	OAT	FALSE	Not significant	3.82448514491893e-09	8.41742702162684
0.443458045931131	28.9847732076862	8.32362801021568	4.75744670263025e-08	9.03914873499747e-07	8.50655024516383	P07355;H0YMW4;H0YN42;H0YMU9;H0YMD0;A6NMY6;H0YM50;H0YL33;H0YNB8;H0YKS4;H0YNP5;H0YN28	21	9.97384706365349	1.10079753348818e-10	3.82448514491893e-09	ANXA2;ANXA2P2	FALSE	Not significant	3.82448514491893e-09	8.41742702162684
0.616175341169878	24.9922424482433	8.80068542793454	1.91126657809696e-08	4.30388918327019e-07	9.43159965449795	P05023	13	9.9547909533669	1.14792354093209e-10	3.87743062714838e-09	ATP1A1	FALSE	Not significant	3.87743062714838e-09	8.41145596360234
-0.552565023359065	25.4281664238117	-10.0604336103775	1.97354443372083e-09	7.99943343801511e-08	11.731627250554	P13674	7	-9.91555148234097	1.25159734681485e-10	4.01094411766556e-09	P4HA1	FALSE	Not significant	4.01094411766556e-09	8.39675338876843
0.861503407996949	27.6886521293079	11.5173822934902	1.79489700651987e-10	1.17594719412887e-08	14.1515389155526	O75531	2	9.91489184404934	1.25342003677049e-10	4.01094411766556e-09	BANF1	FALSE	Not significant	4.01094411766556e-09	8.39675338876843
-0.450041526370157	29.6001574734506	-8.38010770021437	4.26394601594263e-08	8.2300926275972e-07	8.61766067456334	K7EL50;P27797;A0A7P0T861;K7EJB9	18	-9.82669987890919	1.52339371119373e-10	4.74986346874764e-09	CALR	FALSE	Not significant	4.74986346874764e-09	8.32331887366391
-0.691553937242574	26.0809859522212	-9.01756787119218	1.2749012164641e-08	3.22974974837572e-07	9.8421482790002	P15121;E9PCX2	8	-9.72309325340089	1.91818836159366e-10	5.83129261924473e-09	AKR1B1	FALSE	Not significant	5.83129261924473e-09	8.23423516476406
-0.573279650384467	24.226921153896	-9.95263472989642	2.37886908468999e-09	9.03970252182196e-08	11.5426467331009	P41252;A0A804HHW9;A0A804HL54;A0A804HJN6;A0A0A0MSX9;A0A804HJ36;J3KR24;A0A804HIV9;A0A804HKU1;A0A804HK69	6	-9.58951744912374	2.58708311525115e-10	7.67290992230585e-09	IARS	FALSE	Not significant	7.67290992230585e-09	8.11503990025817
-0.273234842857303	25.004623251886	-6.96598560952274	7.5205869262288e-07	9.83336957235938e-06	5.7060159427676	O75369;A0A804HK76;A0A804HL72;E7EN95	32	-9.52725425710258	2.97655153940418e-10	8.61782540932258e-09	FLNB	FALSE	Not significant	8.61782540932258e-09	8.06460230863891
