logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
-1.470451875077	26.0262430498016	-9.7327689855879	3.75337754525141e-09	1.78514297883909e-07	11.152947435004	P23381	2	-9.89628076948217	8.15307322420106e-10	3.61329381527093e-08	WARS	TRUE	Up in MCM-DLN	3.61329381527093e-08	7.44209672230612
-0.273234842857303	25.004623251886	-6.70677123339902	1.36083676108198e-06	2.06386023373214e-05	5.21066535333166	O75369;A0A804HK76;A0A804HL72;E7EN95	32	-9.88063466326364	8.40177622274197e-10	3.64076969652152e-08	FLNB	FALSE	Not significant	3.64076969652152e-08	7.4388067922809
0.443458045931131	28.9847732076862	8.13828175836022	7.21145257530718e-08	1.8028631438268e-06	8.17591743917895	P07355;H0YMW4;H0YN42;H0YMU9;H0YMD0;A6NMY6;H0YM50;H0YL33;H0YNB8;H0YKS4;H0YNP5;H0YN28	21	9.78217077432952	1.01577273018015e-09	4.30599309532889e-08	ANXA2;ANXA2P2	FALSE	Not significant	4.30599309532889e-08	7.3659266709043
-0.450041526370157	29.6001574734506	-8.19590483904387	6.44408084965131e-08	1.63194255283377e-06	8.28943588728801	K7EL50;P27797;A0A7P0T861;K7EJB9	18	-9.69057853589113	1.21321539533853e-09	5.033553235979e-08	CALR	FALSE	Not significant	5.033553235979e-08	7.29812533383323
0.296901017382904	26.9793307699592	6.93863312922445	8.30018130963886e-07	1.36011374401645e-05	5.70963329936391	P13639	29	9.66708501741492	1.26998284369963e-09	5.15930530252976e-08	EEF2	FALSE	Not significant	5.15930530252976e-08	7.28740877193657
0.616175341169878	24.9922424482433	8.67257168322964	2.58365814331917e-08	7.99703711027362e-07	9.21116262480433	P05023	13	9.61043469912605	1.41843576334183e-09	5.64479538472769e-08	ATP1A1	FALSE	Not significant	5.64479538472769e-08	7.24835179597006
0.613800447621319	26.5623215084471	9.56278478524581	5.06643167179604e-09	2.24535040000052e-07	10.8514257524425	P22695;H3BRG4;H3BSJ9	5	9.55113769182642	1.59313192756453e-09	6.21321451750168e-08	UQCRC2	FALSE	Not significant	6.21321451750168e-08	7.20668365167275
-0.620457590254148	23.876939028861	-10.6489936447599	7.896140094026e-10	5.30947351150024e-08	12.7165605152512	Q15274	3	-9.53568200186772	1.64221850634208e-09	6.27907075954326e-08	QPRT	FALSE	Not significant	6.27907075954326e-08	7.2021046228015
-0.691553937242574	26.0809859522212	-8.90245345577411	1.68027579432553e-08	5.64920310161171e-07	9.64473767964934	P15121;E9PCX2	8	-9.48492264863293	1.81470434532967e-09	6.80514129498628e-08	AKR1B1	FALSE	Not significant	6.80514129498628e-08	7.16716285312107
-0.596696224043846	23.3885670630188	-9.50794490633138	5.58541554762499e-09	2.36773050388451e-07	10.7533645747419	P17301;E7ESP4;E7EMF1	5	-9.47061139152773	1.86664049449238e-09	6.86782823445309e-08	ITGA2	FALSE	Not significant	6.86782823445309e-08	7.16318057515382
